Goal, Target, Indicator, SeriesCode, SeriesDescription, GeoAreaCode, GeoAreaName, TimePeriod, Value, Time_Detail, Source, Nature, Units,[Age],[Reporting Type],[Sex]
3,3.2,3.2.1,SH_DYN_IMRT,"Infant mortality rate (deaths per 1,000 live births)",174,Comoros,2016,54.4,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,PER_1000_LIVE_BIRTHS,<1Y,G,BOTHSEX
3,3.2,3.2.1,SH_DYN_IMRT,"Infant mortality rate (deaths per 1,000 live births)",174,Comoros,2016,59.3,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,PER_1000_LIVE_BIRTHS,<1Y,G,MALE
3,3.2,3.2.1,SH_DYN_IMRT,"Infant mortality rate (deaths per 1,000 live births)",178,Congo,2016,41.7,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,PER_1000_LIVE_BIRTHS,<1Y,G,MALE
3,3.2,3.2.1,SH_DYN_IMRT,"Infant mortality rate (deaths per 1,000 live births)",178,Congo,2016,38,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,PER_1000_LIVE_BIRTHS,<1Y,G,BOTHSEX
3,3.2,3.2.1,SH_DYN_IMRT,"Infant mortality rate (deaths per 1,000 live births)",178,Congo,2016,34,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,PER_1000_LIVE_BIRTHS,<1Y,G,FEMALE
3,3.2,3.2.1,SH_DYN_IMRT,"Infant mortality rate (deaths per 1,000 live births)",180,Democratic Republic of the Congo,2016,71.9,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,PER_1000_LIVE_BIRTHS,<1Y,G,BOTHSEX
3,3.2,3.2.1,SH_DYN_IMRT,"Infant mortality rate (deaths per 1,000 live births)",180,Democratic Republic of the Congo,2016,65.5,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,PER_1000_LIVE_BIRTHS,<1Y,G,FEMALE
3,3.2,3.2.1,SH_DYN_IMRT,"Infant mortality rate (deaths per 1,000 live births)",180,Democratic Republic of the Congo,2016,78,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,PER_1000_LIVE_BIRTHS,<1Y,G,MALE
3,3.2,3.2.1,SH_DYN_IMRT,"Infant mortality rate (deaths per 1,000 live births)",184,Cook Islands,2016,6.5,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,PER_1000_LIVE_BIRTHS,<1Y,G,FEMALE
3,3.2,3.2.1,SH_DYN_IMRT,"Infant mortality rate (deaths per 1,000 live births)",184,Cook Islands,2016,7.9,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,PER_1000_LIVE_BIRTHS,<1Y,G,MALE
3,3.2,3.2.1,SH_DYN_IMRT,"Infant mortality rate (deaths per 1,000 live births)",184,Cook Islands,2016,7.2,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,PER_1000_LIVE_BIRTHS,<1Y,G,BOTHSEX
3,3.2,3.2.1,SH_DYN_IMRT,"Infant mortality rate (deaths per 1,000 live births)",188,Costa Rica,2016,7.1,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,PER_1000_LIVE_BIRTHS,<1Y,G,FEMALE
3,3.2,3.2.1,SH_DYN_IMRT,"Infant mortality rate (deaths per 1,000 live births)",188,Costa Rica,2016,8.3,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,PER_1000_LIVE_BIRTHS,<1Y,G,MALE
3,3.2,3.2.1,SH_DYN_IMRT,"Infant mortality rate (deaths per 1,000 live births)",188,Costa Rica,2016,7.7,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,PER_1000_LIVE_BIRTHS,<1Y,G,BOTHSEX
3,3.2,3.2.1,SH_DYN_IMRT,"Infant mortality rate (deaths per 1,000 live births)",191,Croatia,2016,4.1,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,PER_1000_LIVE_BIRTHS,<1Y,G,BOTHSEX
3,3.2,3.2.1,SH_DYN_IMRT,"Infant mortality rate (deaths per 1,000 live births)",191,Croatia,2016,3.8,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,PER_1000_LIVE_BIRTHS,<1Y,G,FEMALE
3,3.2,3.2.1,SH_DYN_IMRT,"Infant mortality rate (deaths per 1,000 live births)",191,Croatia,2016,4.4,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,PER_1000_LIVE_BIRTHS,<1Y,G,MALE
3,3.2,3.2.1,SH_DYN_IMRT,"Infant mortality rate (deaths per 1,000 live births)",192,Cuba,2016,4.4,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,PER_1000_LIVE_BIRTHS,<1Y,G,MALE
3,3.2,3.2.1,SH_DYN_IMRT,"Infant mortality rate (deaths per 1,000 live births)",192,Cuba,2016,3.5,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,PER_1000_LIVE_BIRTHS,<1Y,G,FEMALE
3,3.2,3.2.1,SH_DYN_IMRT,"Infant mortality rate (deaths per 1,000 live births)",192,Cuba,2016,3.9,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,PER_1000_LIVE_BIRTHS,<1Y,G,BOTHSEX
3,3.2,3.2.1,SH_DYN_IMRT,"Infant mortality rate (deaths per 1,000 live births)",196,Cyprus,2016,1.9,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,PER_1000_LIVE_BIRTHS,<1Y,G,FEMALE
3,3.2,3.2.1,SH_DYN_IMRT,"Infant mortality rate (deaths per 1,000 live births)",196,Cyprus,2016,2.1,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,PER_1000_LIVE_BIRTHS,<1Y,G,BOTHSEX
3,3.2,3.2.1,SH_DYN_IMRT,"Infant mortality rate (deaths per 1,000 live births)",196,Cyprus,2016,2.2,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,PER_1000_LIVE_BIRTHS,<1Y,G,MALE
3,3.2,3.2.1,SH_DYN_IMRT,"Infant mortality rate (deaths per 1,000 live births)",199,Least Developed Countries (LDCs),2016,48.5,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,PER_1000_LIVE_BIRTHS,<1Y,G,BOTHSEX
3,3.2,3.2.1,SH_DYN_IMRT,"Infant mortality rate (deaths per 1,000 live births)",202,Sub-Saharan Africa,2016,55.8,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,PER_1000_LIVE_BIRTHS,<1Y,G,BOTHSEX
3,3.2,3.2.1,SH_DYN_IMRT,"Infant mortality rate (deaths per 1,000 live births)",203,Czechia,2016,2.9,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,PER_1000_LIVE_BIRTHS,<1Y,G,MALE
3,3.2,3.2.1,SH_DYN_IMRT,"Infant mortality rate (deaths per 1,000 live births)",203,Czechia,2016,2.6,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,PER_1000_LIVE_BIRTHS,<1Y,G,BOTHSEX
3,3.2,3.2.1,SH_DYN_IMRT,"Infant mortality rate (deaths per 1,000 live births)",203,Czechia,2016,2.2,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,PER_1000_LIVE_BIRTHS,<1Y,G,FEMALE
3,3.2,3.2.1,SH_DYN_IMRT,"Infant mortality rate (deaths per 1,000 live births)",204,Benin,2016,57.1,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,PER_1000_LIVE_BIRTHS,<1Y,G,FEMALE
3,3.2,3.2.1,SH_DYN_IMRT,"Infant mortality rate (deaths per 1,000 live births)",204,Benin,2016,63.2,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,PER_1000_LIVE_BIRTHS,<1Y,G,BOTHSEX
3,3.2,3.2.1,SH_DYN_IMRT,"Infant mortality rate (deaths per 1,000 live births)",204,Benin,2016,68.9,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,PER_1000_LIVE_BIRTHS,<1Y,G,MALE
3,3.2,3.2.1,SH_DYN_IMRT,"Infant mortality rate (deaths per 1,000 live births)",208,Denmark,2016,3.6,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,PER_1000_LIVE_BIRTHS,<1Y,G,BOTHSEX
3,3.2,3.2.1,SH_DYN_IMRT,"Infant mortality rate (deaths per 1,000 live births)",208,Denmark,2016,3.9,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,PER_1000_LIVE_BIRTHS,<1Y,G,MALE
3,3.2,3.2.1,SH_DYN_IMRT,"Infant mortality rate (deaths per 1,000 live births)",208,Denmark,2016,3.3,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,PER_1000_LIVE_BIRTHS,<1Y,G,FEMALE
3,3.2,3.2.1,SH_DYN_IMRT,"Infant mortality rate (deaths per 1,000 live births)",212,Dominica,2016,28.8,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,PER_1000_LIVE_BIRTHS,<1Y,G,FEMALE
3,3.2,3.2.1,SH_DYN_IMRT,"Infant mortality rate (deaths per 1,000 live births)",212,Dominica,2016,33.3,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,PER_1000_LIVE_BIRTHS,<1Y,G,MALE
3,3.2,3.2.1,SH_DYN_IMRT,"Infant mortality rate (deaths per 1,000 live births)",212,Dominica,2016,31.1,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,PER_1000_LIVE_BIRTHS,<1Y,G,BOTHSEX
3,3.2,3.2.1,SH_DYN_IMRT,"Infant mortality rate (deaths per 1,000 live births)",214,Dominican Republic,2016,27.8,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,PER_1000_LIVE_BIRTHS,<1Y,G,MALE
3,3.2,3.2.1,SH_DYN_IMRT,"Infant mortality rate (deaths per 1,000 live births)",214,Dominican Republic,2016,22.9,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,PER_1000_LIVE_BIRTHS,<1Y,G,FEMALE
3,3.2,3.2.1,SH_DYN_IMRT,"Infant mortality rate (deaths per 1,000 live births)",214,Dominican Republic,2016,25.4,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,PER_1000_LIVE_BIRTHS,<1Y,G,BOTHSEX
3,3.2,3.2.1,SH_DYN_IMRT,"Infant mortality rate (deaths per 1,000 live births)",218,Ecuador,2016,14.2,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,PER_1000_LIVE_BIRTHS,<1Y,G,MALE
3,3.2,3.2.1,SH_DYN_IMRT,"Infant mortality rate (deaths per 1,000 live births)",218,Ecuador,2016,11.1,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,PER_1000_LIVE_BIRTHS,<1Y,G,FEMALE
3,3.2,3.2.1,SH_DYN_IMRT,"Infant mortality rate (deaths per 1,000 live births)",218,Ecuador,2016,12.7,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,PER_1000_LIVE_BIRTHS,<1Y,G,BOTHSEX
3,3.2,3.2.1,SH_DYN_IMRT,"Infant mortality rate (deaths per 1,000 live births)",222,El Salvador,2016,12.7,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,PER_1000_LIVE_BIRTHS,<1Y,G,BOTHSEX
3,3.2,3.2.1,SH_DYN_IMRT,"Infant mortality rate (deaths per 1,000 live births)",222,El Salvador,2016,11.3,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,PER_1000_LIVE_BIRTHS,<1Y,G,FEMALE
3,3.2,3.2.1,SH_DYN_IMRT,"Infant mortality rate (deaths per 1,000 live births)",222,El Salvador,2016,14,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,PER_1000_LIVE_BIRTHS,<1Y,G,MALE
3,3.2,3.2.1,SH_DYN_IMRT,"Infant mortality rate (deaths per 1,000 live births)",226,Equatorial Guinea,2016,60,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,PER_1000_LIVE_BIRTHS,<1Y,G,FEMALE
3,3.2,3.2.1,SH_DYN_IMRT,"Infant mortality rate (deaths per 1,000 live births)",226,Equatorial Guinea,2016,66.2,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,PER_1000_LIVE_BIRTHS,<1Y,G,BOTHSEX
3,3.2,3.2.1,SH_DYN_IMRT,"Infant mortality rate (deaths per 1,000 live births)",226,Equatorial Guinea,2016,72.2,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,PER_1000_LIVE_BIRTHS,<1Y,G,MALE
3,3.2,3.2.1,SH_DYN_IMRT,"Infant mortality rate (deaths per 1,000 live births)",231,Ethiopia,2016,36.2,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,PER_1000_LIVE_BIRTHS,<1Y,G,FEMALE
3,3.2,3.2.1,SH_DYN_IMRT,"Infant mortality rate (deaths per 1,000 live births)",231,Ethiopia,2016,42.1,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,PER_1000_LIVE_BIRTHS,<1Y,G,BOTHSEX
3,3.2,3.2.1,SH_DYN_IMRT,"Infant mortality rate (deaths per 1,000 live births)",231,Ethiopia,2016,47.7,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,PER_1000_LIVE_BIRTHS,<1Y,G,MALE
3,3.2,3.2.1,SH_DYN_IMRT,"Infant mortality rate (deaths per 1,000 live births)",232,Eritrea,2016,33.1,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,PER_1000_LIVE_BIRTHS,<1Y,G,BOTHSEX
3,3.2,3.2.1,SH_DYN_IMRT,"Infant mortality rate (deaths per 1,000 live births)",232,Eritrea,2016,28.2,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,PER_1000_LIVE_BIRTHS,<1Y,G,FEMALE
3,3.2,3.2.1,SH_DYN_IMRT,"Infant mortality rate (deaths per 1,000 live births)",232,Eritrea,2016,37.8,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,PER_1000_LIVE_BIRTHS,<1Y,G,MALE
3,3.2,3.2.1,SH_DYN_IMRT,"Infant mortality rate (deaths per 1,000 live births)",233,Estonia,2016,2.1,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,PER_1000_LIVE_BIRTHS,<1Y,G,FEMALE
3,3.2,3.2.1,SH_DYN_IMRT,"Infant mortality rate (deaths per 1,000 live births)",233,Estonia,2016,2.3,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,PER_1000_LIVE_BIRTHS,<1Y,G,BOTHSEX
3,3.2,3.2.1,SH_DYN_IMRT,"Infant mortality rate (deaths per 1,000 live births)",233,Estonia,2016,2.6,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,PER_1000_LIVE_BIRTHS,<1Y,G,MALE
3,3.2,3.2.1,SH_DYN_IMRT,"Infant mortality rate (deaths per 1,000 live births)",242,Fiji,2016,21.1,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,PER_1000_LIVE_BIRTHS,<1Y,G,BOTHSEX
3,3.2,3.2.1,SH_DYN_IMRT,"Infant mortality rate (deaths per 1,000 live births)",242,Fiji,2016,22.9,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,PER_1000_LIVE_BIRTHS,<1Y,G,MALE
3,3.2,3.2.1,SH_DYN_IMRT,"Infant mortality rate (deaths per 1,000 live births)",242,Fiji,2016,19.2,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,PER_1000_LIVE_BIRTHS,<1Y,G,FEMALE
3,3.2,3.2.1,SH_DYN_IMRT,"Infant mortality rate (deaths per 1,000 live births)",246,Finland,2016,1.5,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,PER_1000_LIVE_BIRTHS,<1Y,G,FEMALE
3,3.2,3.2.1,SH_DYN_IMRT,"Infant mortality rate (deaths per 1,000 live births)",246,Finland,2016,1.6,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,PER_1000_LIVE_BIRTHS,<1Y,G,BOTHSEX
3,3.2,3.2.1,SH_DYN_IMRT,"Infant mortality rate (deaths per 1,000 live births)",246,Finland,2016,1.8,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,PER_1000_LIVE_BIRTHS,<1Y,G,MALE
3,3.2,3.2.1,SH_DYN_IMRT,"Infant mortality rate (deaths per 1,000 live births)",250,France,2016,3.1,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,PER_1000_LIVE_BIRTHS,<1Y,G,FEMALE
3,3.2,3.2.1,SH_DYN_IMRT,"Infant mortality rate (deaths per 1,000 live births)",250,France,2016,3.4,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,PER_1000_LIVE_BIRTHS,<1Y,G,BOTHSEX
3,3.2,3.2.1,SH_DYN_IMRT,"Infant mortality rate (deaths per 1,000 live births)",250,France,2016,3.7,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,PER_1000_LIVE_BIRTHS,<1Y,G,MALE
3,3.2,3.2.1,SH_DYN_IMRT,"Infant mortality rate (deaths per 1,000 live births)",262,Djibouti,2016,57.1,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,PER_1000_LIVE_BIRTHS,<1Y,G,MALE
3,3.2,3.2.1,SH_DYN_IMRT,"Infant mortality rate (deaths per 1,000 live births)",262,Djibouti,2016,47.9,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,PER_1000_LIVE_BIRTHS,<1Y,G,FEMALE
3,3.2,3.2.1,SH_DYN_IMRT,"Infant mortality rate (deaths per 1,000 live births)",262,Djibouti,2016,52.6,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,PER_1000_LIVE_BIRTHS,<1Y,G,BOTHSEX
3,3.2,3.2.1,SH_DYN_IMRT,"Infant mortality rate (deaths per 1,000 live births)",266,Gabon,2016,34.8,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,PER_1000_LIVE_BIRTHS,<1Y,G,BOTHSEX
3,3.2,3.2.1,SH_DYN_IMRT,"Infant mortality rate (deaths per 1,000 live births)",266,Gabon,2016,30.6,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,PER_1000_LIVE_BIRTHS,<1Y,G,FEMALE
3,3.2,3.2.1,SH_DYN_IMRT,"Infant mortality rate (deaths per 1,000 live births)",266,Gabon,2016,38.7,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,PER_1000_LIVE_BIRTHS,<1Y,G,MALE
3,3.2,3.2.1,SH_DYN_IMRT,"Infant mortality rate (deaths per 1,000 live births)",268,Georgia,2016,10.2,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,PER_1000_LIVE_BIRTHS,<1Y,G,MALE
3,3.2,3.2.1,SH_DYN_IMRT,"Infant mortality rate (deaths per 1,000 live births)",268,Georgia,2016,9.1,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,PER_1000_LIVE_BIRTHS,<1Y,G,BOTHSEX
3,3.2,3.2.1,SH_DYN_IMRT,"Infant mortality rate (deaths per 1,000 live births)",268,Georgia,2016,8,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,PER_1000_LIVE_BIRTHS,<1Y,G,FEMALE
3,3.2,3.2.1,SH_DYN_IMRT,"Infant mortality rate (deaths per 1,000 live births)",270,Gambia,2016,36.7,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,PER_1000_LIVE_BIRTHS,<1Y,G,FEMALE
3,3.2,3.2.1,SH_DYN_IMRT,"Infant mortality rate (deaths per 1,000 live births)",270,Gambia,2016,44.9,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,PER_1000_LIVE_BIRTHS,<1Y,G,MALE
3,3.2,3.2.1,SH_DYN_IMRT,"Infant mortality rate (deaths per 1,000 live births)",270,Gambia,2016,40.9,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,PER_1000_LIVE_BIRTHS,<1Y,G,BOTHSEX
3,3.2,3.2.1,SH_DYN_IMRT,"Infant mortality rate (deaths per 1,000 live births)",275,State of Palestine,2016,19.6,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,PER_1000_LIVE_BIRTHS,<1Y,G,MALE
3,3.2,3.2.1,SH_DYN_IMRT,"Infant mortality rate (deaths per 1,000 live births)",275,State of Palestine,2016,16.6,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,PER_1000_LIVE_BIRTHS,<1Y,G,FEMALE
3,3.2,3.2.1,SH_DYN_IMRT,"Infant mortality rate (deaths per 1,000 live births)",275,State of Palestine,2016,18.1,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,PER_1000_LIVE_BIRTHS,<1Y,G,BOTHSEX
3,3.2,3.2.1,SH_DYN_IMRT,"Infant mortality rate (deaths per 1,000 live births)",276,Germany,2016,3.2,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,PER_1000_LIVE_BIRTHS,<1Y,G,BOTHSEX
3,3.2,3.2.1,SH_DYN_IMRT,"Infant mortality rate (deaths per 1,000 live births)",276,Germany,2016,3.5,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,PER_1000_LIVE_BIRTHS,<1Y,G,MALE
3,3.2,3.2.1,SH_DYN_IMRT,"Infant mortality rate (deaths per 1,000 live births)",276,Germany,2016,2.9,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,PER_1000_LIVE_BIRTHS,<1Y,G,FEMALE
3,3.2,3.2.1,SH_DYN_IMRT,"Infant mortality rate (deaths per 1,000 live births)",288,Ghana,2016,33.4,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,PER_1000_LIVE_BIRTHS,<1Y,G,FEMALE
3,3.2,3.2.1,SH_DYN_IMRT,"Infant mortality rate (deaths per 1,000 live births)",288,Ghana,2016,41.3,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,PER_1000_LIVE_BIRTHS,<1Y,G,MALE
3,3.2,3.2.1,SH_DYN_IMRT,"Infant mortality rate (deaths per 1,000 live births)",288,Ghana,2016,37.4,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,PER_1000_LIVE_BIRTHS,<1Y,G,BOTHSEX
3,3.2,3.2.1,SH_DYN_IMRT,"Infant mortality rate (deaths per 1,000 live births)",296,Kiribati,2016,43.5,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,PER_1000_LIVE_BIRTHS,<1Y,G,BOTHSEX
3,3.2,3.2.1,SH_DYN_IMRT,"Infant mortality rate (deaths per 1,000 live births)",296,Kiribati,2016,39,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,PER_1000_LIVE_BIRTHS,<1Y,G,FEMALE
3,3.2,3.2.1,SH_DYN_IMRT,"Infant mortality rate (deaths per 1,000 live births)",296,Kiribati,2016,47.7,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,PER_1000_LIVE_BIRTHS,<1Y,G,MALE
3,3.2,3.2.1,SH_DYN_IMRT,"Infant mortality rate (deaths per 1,000 live births)",300,Greece,2016,4.1,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,PER_1000_LIVE_BIRTHS,<1Y,G,MALE
3,3.2,3.2.1,SH_DYN_IMRT,"Infant mortality rate (deaths per 1,000 live births)",300,Greece,2016,3.8,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,PER_1000_LIVE_BIRTHS,<1Y,G,BOTHSEX
3,3.2,3.2.1,SH_DYN_IMRT,"Infant mortality rate (deaths per 1,000 live births)",300,Greece,2016,3.5,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,PER_1000_LIVE_BIRTHS,<1Y,G,FEMALE
3,3.2,3.2.1,SH_DYN_IMRT,"Infant mortality rate (deaths per 1,000 live births)",308,Grenada,2016,13.7,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,PER_1000_LIVE_BIRTHS,<1Y,G,BOTHSEX
3,3.2,3.2.1,SH_DYN_IMRT,"Infant mortality rate (deaths per 1,000 live births)",308,Grenada,2016,14.8,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,PER_1000_LIVE_BIRTHS,<1Y,G,MALE
3,3.2,3.2.1,SH_DYN_IMRT,"Infant mortality rate (deaths per 1,000 live births)",308,Grenada,2016,12.5,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,PER_1000_LIVE_BIRTHS,<1Y,G,FEMALE
3,3.2,3.2.1,SH_DYN_IMRT,"Infant mortality rate (deaths per 1,000 live births)",320,Guatemala,2016,26,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,PER_1000_LIVE_BIRTHS,<1Y,G,MALE
3,3.2,3.2.1,SH_DYN_IMRT,"Infant mortality rate (deaths per 1,000 live births)",320,Guatemala,2016,23.5,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,PER_1000_LIVE_BIRTHS,<1Y,G,BOTHSEX
3,3.2,3.2.1,SH_DYN_IMRT,"Infant mortality rate (deaths per 1,000 live births)",320,Guatemala,2016,20.8,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,PER_1000_LIVE_BIRTHS,<1Y,G,FEMALE
3,3.2,3.2.1,SH_DYN_IMRT,"Infant mortality rate (deaths per 1,000 live births)",324,Guinea,2016,67.5,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,PER_1000_LIVE_BIRTHS,<1Y,G,BOTHSEX
3,3.2,3.2.1,SH_DYN_IMRT,"Infant mortality rate (deaths per 1,000 live births)",324,Guinea,2016,62,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,PER_1000_LIVE_BIRTHS,<1Y,G,FEMALE
3,3.2,3.2.1,SH_DYN_IMRT,"Infant mortality rate (deaths per 1,000 live births)",324,Guinea,2016,72.7,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,PER_1000_LIVE_BIRTHS,<1Y,G,MALE
3,3.2,3.2.1,SH_DYN_IMRT,"Infant mortality rate (deaths per 1,000 live births)",328,Guyana,2016,23,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,PER_1000_LIVE_BIRTHS,<1Y,G,FEMALE
